20653480,4601,3
20324383,14269,1
20739463,15630,1
20688578,215698,1
20743313,37835,2
20722480,148839,1
20728579,99174,2
20728579,129536,1
20698088,37258,1
20656513,60639,1
20581318,6371,1
20581318,166727,2
20688314,147057,1
20717284,139244,1
20333476,61746,1
20647497,60660,1
20499712,42546,1
20645388,46123,1
20610620,60567,1
20378782,59938,2
20589579,21911,1
20688361,44169,1
20743378,133904,1
20657064,191456,2
20647073,43700,2
20702253,23680,1
20702253,46186,1
20726815,80839,1
20678603,39252,2
20652219,54126,1
20610852,21811,3
20610852,117797,2
20725976,52108,1
20725976,135744,1
20626378,32321,1
20726375,56137,2
20743538,80672,1
20727631,38124,1
20737173,19025,2
20743226,4360,1
20697309,200363,1
20743525,139142,1
20743525,214981,1
20743507,1863,4
20724595,116206,1
20643154,29581,1
20002451,52651,1
20002451,170297,1
20605538,57319,1
20743662,56512,1
20743789,23680,4
20724938,117797,4
20724906,1403,1
20696952,188769,1
20743671,125009,1
20655948,1320,1
20585196,27915,1
20499797,162166,1
20658950,161254,1
20743910,96674,1
20743670,140495,1
20623932,4601,1
20503672,3118,1
20670277,102987,1
20657175,57999,1
20702360,100726,1
20664676,86151,1
20726176,91942,1
20743810,44699,1
20590099,132046,1
20538257,16594,1
20669744,24479,1
20743638,17487,1
20743638,117797,4
20705863,70435,1
20707942,115388,1
20407236,87445,1
20407236,174224,2
20407236,100405,1
20677011,214326,1
20622194,51288,2
20592486,24479,3
20575856,4279,1
20680926,57354,1
20744068,24479,1
20577103,230472,1
20577103,21911,1
20744065,80779,1
20403171,195937,1
20658723,238993,1
20658723,102987,1
20658723,52383,1
20681825,89009,2
20743037,57308,1
20716242,11411,1
20686353,242844,2
20674931,39252,3
20642725,80672,4
20681430,137549,1
20681430,100094,2
20581554,92211,1
20706848,186041,1
20744174,56194,1
20706622,86151,2
20683797,139107,1
20680876,23680,1
20687040,221685,2
20687040,172016,2
20744032,90991,1
20728870,8983,1
20666808,149705,1
20705787,242844,1
20711751,97813,3
20711751,39652,1
20725186,161256,2
20669430,42645,1
20744291,117797,2
20669355,234113,1
20669355,77783,1
20744225,22056,2
20553753,39265,3
20744366,17844,1
20671297,74629,1
20257364,60581,2
20706474,61214,2
20706474,19290,1
20744373,35143,1
20689611,23680,1
20652816,124232,1
20640567,213951,1
20574696,137035,1
20744107,73725,1
20744077,140266,1
20744529,2733,2
20744426,58707,1
20720086,162166,3
20720086,156567,1
20644459,55926,1
20644459,132781,1
20687173,226443,1
20656018,85884,1
20656018,23124,1
20651969,235873,1
20703002,80385,1
20703002,140651,2
20712244,23124,2
20670849,44681,1
20742053,121760,1
20742053,102987,2
20744242,102987,2
20644341,85879,1
20644341,61214,1
20744645,3869,1
20705656,4601,2
20563462,37547,1
20563462,92120,1
20660877,102987,4
20688533,21911,2
20681738,120513,1
20660268,133130,1
20678370,4152,1
20705690,176235,1
20722090,116882,1
20744829,44699,1
20692783,96175,1
20463356,214804,1
20695284,60147,1
20727987,129591,1
20744878,100841,2
20744903,2733,2
20724345,102987,2
20724345,22056,1
20724345,116930,1
20744926,102987,1
20666237,104617,2
20666237,13226,1
20744856,58300,1
20661829,58707,1
20694123,92211,1
20744891,238993,1
20744891,1150,1
20701082,71261,1
20701082,96219,1
20660294,41497,1
20744905,75218,2
20641323,60465,1
20641323,37547,1
20724617,149800,2
20647152,73725,2
20744462,225153,6
20744462,225153,2
20728140,222718,2
20728140,222718,1
20638442,143045,1
20705497,42546,1
20743185,40595,3
20508142,124499,1
20733999,126109,1
20667056,59984,1
20516392,57308,1
20516392,9805,1
20743313,137673,1
20728579,162166,1
20728579,52108,1
20698088,70766,1
20707925,106204,1
20707925,24038,1
20696355,242844,1
20686677,92073,2
20743314,46250,1
20672566,4107,1
20721243,149416,1
20721243,110655,1
20692734,100015,1
20666965,11126,1
20666965,28638,1
20154962,4592,1
20154962,182608,1
20702589,61214,1
20702589,116882,1
20702589,60018,1
20650994,70541,2
20722051,74204,1
20709522,2733,4
20674373,1485,1
20674577,23124,1
20589579,225242,2
20688361,209186,1
20743378,101065,1
20309425,139142,1
20716573,37547,1
20496657,2733,1
20716234,128458,1
20686747,135744,1
20686747,60943,1
20713578,78727,2
20713578,102606,1
20678603,130586,1
20678603,37835,1
20659394,102987,2
20680298,57319,1
20696450,52651,1
20288565,46287,1
20288565,117797,1
20743569,136397,1
20405117,42546,1
20723608,35046,1
20742444,1411,1
20743538,4279,2
20727631,23124,1
20727631,1914,1
20737173,162166,1
20634938,57999,1
20743525,117797,2
20063057,8627,1
20743507,213951,1
20610477,226401,1
20610477,167600,1
20614894,139006,1
20717480,21811,5
20002451,72923,1
20638029,120513,4
20605538,57999,1
20743789,61214,2
20743789,85958,1
20720437,74915,1
20696952,75719,1
20743592,99748,1
20743635,44681,1
20743635,74204,1
20668274,120513,1
20499797,4233,1
20658950,42815,1
20658950,133904,2
20715167,57390,1
20743890,133462,1
20718495,61214,2
20743910,39252,1
20743670,125009,1
20395402,37547,1
20695597,149705,1
20739086,56293,1
20664676,70836,1
20583014,60943,1
20726176,59549,1
20656022,76793,1
20744052,226898,3
20669744,4279,1
20669744,2773,1
20698913,111135,1
20606116,23868,1
20606116,58659,2
20677011,1421,1
20622194,21911,2
20648500,117925,1
20648500,125422,1
20703419,78815,1
20744031,129536,1
20727259,87772,1
20655528,60943,1
20659702,1764,1
20659702,218758,2
20577103,1863,3
20744065,87772,1
20403171,61214,1
20403171,110655,1
20724799,85884,2
20630574,88390,1
20674931,52108,2
20674931,97535,1
20642725,23124,3
20705391,225153,1
20694051,80178,1
20581554,103918,1
20581554,96175,1
20670548,85879,2
20706622,92120,4
20683797,55494,1
20683797,4601,3
20687040,55494,1
20724462,25854,1
20744309,85884,1
20705787,58707,1
20744229,195937,2
20698617,136397,1
20629841,41497,1
20696753,2773,1
20696753,75218,2
20436351,59614,1
20652157,16594,1
20744225,96175,1
20744225,80672,1
20744353,1369,1
20725104,150193,1
20671297,111135,1
20729664,70718,1
20706474,134876,1
20655825,209355,1
20707150,13226,1
20652816,1863,1
20652816,101065,1
20687377,3120,1
20687377,143171,1
20687377,41694,1
20706431,44428,2
20744107,59614,1
20692837,134944,1
20651810,113428,2
20744077,59984,1
20744529,100742,1
20725844,37352,1
20670020,6371,1
20670020,55496,1
20720086,150456,1
20537995,23124,1
20651969,60147,1
20630427,48010,1
20630427,214326,1
20630427,100321,1
20440022,85884,1
20688643,85884,1
20668486,4279,1
20609091,40961,1
20661903,58707,1
20744753,143171,1
20744747,23124,1
20705656,140651,3
20681738,22052,1
20681738,75719,2
20727088,124232,1
20744690,110655,1
20744829,43581,1
20436857,1838,1
20436857,148711,1
20436857,126041,1
20744788,2773,2
20744745,128478,2
20463356,148454,1
20463356,58013,1
20727987,208853,1
20676236,42818,1
20715519,23124,1
20721665,99160,2
20709392,61214,1
20716282,123101,1
20371449,133904,1
20706310,4676,1
20744891,149800,1
20666710,37547,2
20701082,23124,2
20701082,72673,1
20744905,127119,1
20745057,162166,2
20324383,224774,3
20743623,110465,3
20712473,110465,3
20647152,73725,1
20647152,110465,3
20647152,110465,1
20705208,120513,3
20674635,43928,1
20674635,143184,1
20590439,96674,1
20590439,44169,1
20739373,30891,2
20731948,1111,1
20724434,56137,1
20508142,14085,1
20324383,59984,1
20684302,88809,1
20700104,45384,2
20700104,79890,2
20734885,155615,1
20516392,59614,2
20739463,87295,1
20688087,173382,1
20743304,37835,2
20722480,150456,1
20685979,25308,1
20743314,22052,1
20743314,28070,5
20692734,128844,1
20666965,149705,2
20650994,27638,2
20499712,15630,2
20692002,216391,1
20610620,60227,2
20610620,113063,1
20610620,39543,1
20610620,153984,1
20743422,33712,2
20589579,128844,1
20589579,11126,1
20689863,84591,1
20688361,136702,1
20687312,40299,1
20309425,99174,1
20309425,24633,1
20496657,78727,1
20724106,226443,1
20702253,173382,2
20713578,128486,1
20713578,21911,2
20713578,56195,1
20743522,28638,1
20585879,39703,1
20636164,188769,1
20743397,70398,1
20696450,48350,2
20682173,213315,1
20723608,78214,3
20727166,157326,1
20743544,85879,1
20743633,126682,1
20737173,90313,3
20743657,58707,1
20743525,4707,2
20063057,37547,1
20610477,59549,1
20743710,55494,1
20614894,78815,2
20706062,3118,1
20368958,117797,3
20743744,211368,1
20638029,2733,1
20743583,140266,1
20743583,80212,1
20743656,209317,1
20641396,42724,1
20720437,1411,1
20696952,150193,1
20655948,2343,1
20592704,46186,1
20735477,2773,3
20665032,242844,1
20643303,78214,4
20643303,42059,1
20672208,138363,1
20718495,33712,1
20710151,28065,1
20242839,2051,2
20693836,85879,1
20693836,115163,1
20727689,60027,1
20743239,162166,1
20725759,238993,1
20725759,1320,1
20695597,37352,1
20726176,57319,1
20707715,109716,1
20656022,224069,1
20590099,59159,1
20590099,11411,1
20744052,130029,2
20669744,75218,1
20693310,41694,1
20705863,174224,1
20677011,55496,1
20725269,112739,1
20648500,127277,2
20680926,129805,1
20680926,38358,1
20727259,51593,1
20437442,39308,1
20744018,3869,1
20668471,154920,2
20714461,38358,1
20659702,140495,1
20650011,82465,1
20690609,55496,1
20403171,233891,1
20681825,61381,3
20743741,106204,1
20630574,8627,1
20663597,46287,1
20674931,37547,2
20694051,1838,1
20694051,21911,1
20712547,96175,1
20695586,42645,4
20695586,1147,4
20712257,214326,1
20683797,242597,1
20683797,216391,2
20709826,129805,1
20744300,85884,1
20728870,59984,1
20689135,6724,1
20724462,74446,1
20705787,80672,1
20714937,70766,2
20744229,23124,2
20706177,173382,1
20629841,100120,1
20629841,112895,1
20696753,23124,1
20436351,130586,1
20744194,225989,1
20706134,120513,1
20693766,111135,1
20722775,133904,1
20687503,120513,2
20687503,4592,1
20729664,226230,1
20593641,1314,2
20744522,149705,2
20744373,129123,1
20689611,110655,1
20652816,128844,1
20726648,153984,1
20342521,225515,4
20342521,39308,1
20342521,4601,3
20728230,57308,2
20744107,57358,1
20744107,134876,1
20567134,21911,1
20744529,24633,1
20560794,8627,1
20670020,144825,1
20670020,2733,3
20720086,140224,1
20537995,134876,1
20537995,1830,1
20718775,80212,1
20725717,4588,4
20725717,229819,8
20683711,1382,1
20712244,37547,1
20609091,102606,1
20702788,242844,1
20744242,92120,1
20744747,97813,1
20691421,103918,1
20630472,52108,2
20630472,86309,2
20681738,130076,1
20724671,213315,1
20678370,80361,1
20660933,59614,1
20660933,40595,3
20660933,23124,2
20660933,227448,1
20705690,37848,1
20705690,104197,1
20436857,134930,1
20744788,22939,2
20706843,147057,1
20744342,6088,3
20738542,29178,1
20676236,50847,1
20715519,146870,1
20707646,85884,1
20744878,60027,2
20728140,106719,1
20733988,74629,1
20733988,37258,1
20744903,90313,2
20744903,130029,1
20709392,130586,1
20680830,59549,1
20686383,80672,1
20744872,124232,1
20371449,52651,1
20661829,47985,1
20674119,15051,3
20744891,59614,1
20744891,127119,1
20535340,86287,2
20535340,128478,1
20535340,121396,2
20744967,134944,1
20693977,120448,1
20138467,2771,1
20309425,136546,1
20324383,224776,9
20705415,47721,1
20729251,59381,2
20729251,59381,1
20683636,77963,1
20705208,120513,1
20744355,225153,3
20744355,225153,1
20674119,132781,2
20638442,80839,1
20674635,42193,1
20590439,56870,1
20590439,24479,1
20687357,156767,1
20739373,95565,1
20703500,2733,1
20508142,89009,1
20664489,137713,2
20516392,136855,1
20019482,186069,2
20743304,116882,1
20743304,137673,1
20536032,56195,1
20674142,92073,2
20674142,117894,1
20696355,125077,1
20686677,97813,1
20743336,102987,1
20743336,24479,1
20677089,23124,2
20666965,117797,2
20702589,102459,1
20702589,16594,1
20721859,87772,2
20721859,134944,1
20610620,102987,2
20674373,235873,1
20588626,85818,2
20436188,55926,1
20674577,117797,2
20674577,127388,1
20479550,51593,1
20687312,75218,2
20309425,132046,1
20534639,85884,1
20686747,24479,1
20713578,213315,2
20713578,125424,1
20609672,37835,1
20659394,2773,1
20636164,128844,1
20636164,39252,1
20724930,4725,1
20651893,156026,1
20651893,73184,1
20743397,155483,1
20682798,9805,1
20743569,40594,1
20723608,1863,3
20723608,138474,1
20723608,226234,2
20742444,4360,1
20626378,57308,1
20743538,226443,1
20727631,235873,1
20696358,48438,1
20743655,1411,1
20436859,22056,1
20610477,3489,1
20614874,119024,1
20743710,4360,2
20689003,25053,1
20689003,70487,2
20613448,130029,1
20002451,102987,1
20002451,61147,1
20654562,81929,1
20743744,1411,1
20638029,46250,2
20646833,61214,2
20646833,85958,1
20743789,140266,1
20720437,57308,1
20720437,74027,1
20655948,100015,1
20743680,170297,1
20629280,217192,2
20666215,116942,1
20665032,97569,1
20656995,145644,1
20683471,213951,1
20242839,25308,1
20743670,29098,1
20503672,57358,1
20693836,134876,1
20727689,135744,1
20727689,72299,1
20727179,137827,1
20743239,55494,1
20725759,3585,1
20725759,6902,1
20694566,57354,1
20706205,125077,2
20706205,230937,1
20632541,214804,1
20632541,37258,1
20743964,136397,1
20644732,150456,1
20725269,145616,1
20725269,190039,1
20690099,57358,1
20690099,138987,1
20744023,128609,1
20743112,3120,1
20646251,44460,1
20703419,27099,2
20727259,9805,1
20744018,83298,1
20403171,213864,1
20403171,126856,1
20681825,134615,1
20716242,85958,1
20716242,42193,1
20647152,27638,1
20647152,117797,1
20630574,138460,1
20744136,128458,1
20663597,70976,1
20642725,4229,1
20705391,224070,1
20694051,3822,1
20694051,173382,2
20694051,52544,1
20744158,47477,1
20744158,19088,1
20614004,235148,1
20743941,117797,5
20645325,23124,1
20645325,95561,1
20683797,169432,1
20724863,130029,1
20735792,70604,1
20728870,24479,3
20744208,37057,1
20744229,1320,6
20706177,224069,1
20706177,224070,1
20683025,61214,1
20629841,2771,1
20744194,75218,1
20652157,96175,1
20683636,9805,1
20683636,1863,2
20705208,85884,1
20651766,13226,2
20744366,58707,1
20693766,86456,1
20687503,79988,1
20728794,214935,1
20711890,117797,2
20744373,186069,3
20652816,99174,2
20652816,186041,1
20652816,100299,2
20744421,80028,1
20342521,100189,1
20726093,126682,1
20651810,32339,3
20683036,56046,1
20560794,80212,1
20653806,70831,1
20670020,111135,1
20670020,123556,1
20538024,25854,1
20670823,55926,1
20501167,2733,1
20651969,51206,1
20713914,72673,1
20683711,105420,1
20712169,100094,2
20495922,1863,1
20654624,41497,1
20609091,3854,1
20718526,113063,1
20702788,4235,1
20702788,4239,1
20744242,224070,1
20590150,170710,1
20686351,141020,1
20733299,4279,1
20733299,125077,1
20705656,59680,1
20666183,85884,1
20567116,224069,1
20681738,235850,1
20614286,137536,1
20705690,24479,1
20744745,96175,1
20744342,149196,1
20718351,162166,1
20718351,1863,1
20744425,41694,1
20744630,59938,1
20721665,106204,1
20728140,103918,1
20728140,58707,1
20680830,4239,1
20680830,55494,1
20686383,54315,1
20734168,37431,2
20716282,130029,1
20744926,39543,1
20722194,92227,3
20622873,92227,1
20688281,106204,1
20744856,1838,1
20661829,156064,1
20706310,1863,2
20706310,38360,2
20698201,57319,1
20743096,24550,1
20563748,174224,1
20724328,145421,1
20677584,23680,2
20677584,101653,2
20686449,37835,1
20721855,125077,1
20724617,121566,1
20693977,59549,2
20324383,224776,3
20672566,77963,2
20672566,77963,1
20436188,120513,3
20689156,224774,2
20637750,225153,3
20637750,225153,1
20631261,73725,2
20631261,73725,1
20683025,120513,3
20668486,120513,3
20668486,120513,1
20660877,224753,2
20660877,224753,1
20674119,132781,1
20687357,102987,1
20739373,70718,1
20731948,178140,1
20705320,190039,1
20664489,166173,1
20664489,100189,1
20229975,102987,1
20019482,102987,2
20698215,87467,1
20743313,59614,1
20743313,116882,1
20536032,190039,1
20674142,152307,1
20743336,40594,1
20743336,118433,1
20743336,21911,1
20685979,87206,1
20743314,70836,1
20723948,114822,2
20723948,2733,1
20677089,24038,1
20692734,146291,1
20677703,4107,1
20650994,1150,2
20719428,1421,2
20721859,51593,2
20610620,59614,2
20610620,44990,1
20743406,133188,1
20674373,88405,1
20674373,141305,1
20436188,42645,1
20589579,57319,2
20689863,2771,1
20689863,75218,1
20432401,1863,2
20716573,227515,1
20452038,161254,1
20496657,174207,1
20724106,95561,2
20716234,103918,1
20716234,58707,1
20661109,117797,3
20688446,100405,1
20585879,22855,1
20738064,4592,1
20724930,61214,1
20724930,21911,1
20670800,214326,2
20743429,52651,1
20651893,3138,1
20743397,2022,1
20743569,58707,1
20743569,80672,2
20682173,100679,1
20647683,45714,2
20743655,57319,2
20743655,100120,1
20743575,39703,1
20436859,216025,1
20743507,86492,1
20663697,88405,1
20717480,57319,1
20673785,23124,2
20002451,1485,1
20654562,24633,1
20654562,104371,1
20743541,25509,1
20720437,57354,1
20742736,214326,1
20711778,141809,1
20696952,104617,1
20664134,27099,1
20743671,29098,1
20742997,116206,2
20743680,40595,1
20743722,92211,1
20665032,235873,1
20665032,149800,1
20643303,2733,1
20643303,124278,2
20656995,2773,1
20710151,195937,1
20623932,125077,2
20712473,186041,2
20682110,22056,2
20732755,13744,1
20691517,41497,1
20727689,41289,1
20727179,97813,2
20727179,34953,1
20727179,39308,1
20743761,166862,1
20709325,142867,1
20664676,4279,1
20583014,23124,1
20590099,2773,1
20743998,8343,3
20737095,2733,2
20669744,86151,1
20677011,13226,1
20677011,74027,1
20690099,100841,1
20743954,61642,1
20622194,137938,1
20646251,59984,1
20703419,99174,1
20437442,124499,1
20743156,59614,2
20743156,85958,2
20722663,8627,1
20739416,137673,1
20689274,210220,4
20738621,116206,1
20630574,85879,1
20663597,126109,1
20613568,61362,3
20724580,48010,1
20694051,156026,1
20715338,121760,1
20715338,230827,1
20744158,194990,1
20743941,75719,4
20695586,23124,2
20683797,116942,1
20680876,25509,1
20735792,57390,1
20673890,149075,1
20744208,4592,1
20648022,80839,1
20648022,55494,1
20705904,230934,2
20705904,89839,6
20704932,41694,1
20702550,151016,1
20708378,141774,1
20669355,59159,1
20669355,130029,2
20683636,102987,1
20683636,38360,1
20744225,100405,1
20706134,21911,1
20693766,173382,2
20728794,57319,1
20660253,149705,2
20660253,129536,3
20642890,1863,1
20744458,149196,1
20672719,15051,1
20744507,70604,2
20744522,92211,2
20690357,85884,1
20690357,79890,1
20652816,113063,2
20581514,214326,1
20744421,149196,1
20342521,42724,1
20687377,24633,1
20706431,87858,1
20584401,120032,1
20457324,52108,2
20670020,39276,1
20731160,58707,1
20670823,48313,1
20501167,60974,1
20744560,23124,3
20667561,139142,1
20667561,117891,1
20708557,78261,1
20651969,59549,1
20713914,87758,1
20495922,3118,1
20495922,55987,1
20495922,24479,1
20654624,41694,1
20665350,17844,1
20665350,34337,3
20718526,113656,1
20702788,24634,1
20744242,59938,1
20590150,72923,1
20744771,235873,1
20666183,143045,1
20693091,37835,1
20660268,23680,1
20727088,80385,2
20660933,34337,1
20718081,121760,1
20659782,116882,1
20416825,39252,1
20416825,37835,3
20744788,59614,1
20744847,140266,1
20727911,11126,1
20718351,22056,1
20715424,2198,1
20571540,133904,1
20728140,200363,2
20680830,37547,1
20744872,136397,1
20744872,141022,1
20688281,85884,1
20688281,235873,1
20688281,16840,1
20744856,173382,1
20661829,61147,1
20624752,41694,1
20718894,92211,1
20718894,16594,1
20743096,173382,1
20724328,73361,1
20709156,6902,1
20676042,60943,2
20565150,98305,1
20744921,136402,1
20691039,23124,2
20653246,40399,1
20670277,110458,1
20672566,224774,3
20672566,224774,1
20436188,120513,1
20743541,225153,3
20743541,225153,1
20743789,222718,2
20683025,120513,1
20687357,3854,1
20739373,225598,1
20664327,59434,1
20730486,214991,2
20705320,22170,1
20734885,87297,1
20734885,3508,1
20698215,78567,1
20700678,193298,2
20700678,147749,1
20700678,1863,1
20722480,101744,1
20696355,102987,2
20743336,23124,2
20723948,149196,1
20672566,129805,2
20647497,24520,1
20333987,1411,2
20333987,1863,5
20588626,57999,1
20436188,144825,1
20743394,211907,1
20689863,126041,1
20743378,106204,1
20432401,38360,1
20020539,98699,2
20020539,35674,1
20662577,57358,1
20726815,208853,1
20726815,127388,1
20722925,148212,1
20688446,140651,2
20689666,120513,3
20670800,70243,2
20743429,148839,1
20651893,234159,1
20288565,85879,1
20288565,195937,1
20405117,3845,1
20688147,85879,1
20594090,3583,1
20743655,80672,1
20743575,22855,1
20436859,139107,1
20687488,25053,1
20743507,25854,1
20743507,85935,1
20718600,121396,1
20614874,147433,1
20663697,166727,1
20002451,96171,2
20743744,4588,2
20638029,227515,1
20638662,40961,1
20742736,4601,1
20711778,141305,1
20690046,96171,1
20655948,4279,2
20655948,224070,1
20655948,3120,1
20592704,139006,3
20585196,51593,2
20084024,70435,1
20743722,225986,1
20666215,186746,1
20665032,241719,1
20665032,214326,1
20643303,57354,1
20643303,125077,2
20715167,96674,1
20672208,155493,1
20742390,133904,1
20706746,176235,1
20712473,102459,1
20682110,37547,2
20682110,85958,2
20682110,25509,1
20723566,23124,1
20691517,39265,2
20727438,97813,1
20542873,52651,1
20395402,37258,1
20743979,78575,3
20695597,102987,1
20729474,224102,1
20632541,2733,2
20590099,52108,1
20590099,1838,1
20743638,58707,2
20743638,116942,1
20693310,39703,1
20725269,209101,1
20731258,234908,1
20666925,74678,1
20622194,102987,1
20643222,3138,1
20643222,215415,1
20646251,125009,1
20703419,102987,1
20703419,60943,1
20705221,22052,1
20437442,81892,1
20744018,52243,1
20714461,186041,2
20743156,33712,1
20738621,115197,1
20717505,3474,1
20717505,4235,1
20717505,105236,1
20716242,224070,1
20647152,235147,1
20709150,79609,1
20744136,200363,1
20705391,86456,1
20705391,83342,1
20707059,180939,3
20742790,106204,1
20742790,51593,1
20666127,120513,1
20739592,138474,4
20714937,57358,1
20657501,162166,1
20689190,174224,1
20708378,97569,1
20669355,110655,1
20677393,39308,1
20683636,188769,1
20653436,58707,1
20653436,57319,1
20653436,34756,1
20705208,57319,1
20705208,57358,1
20705208,120448,1
20593471,52544,1
20593471,95565,1
20693766,60943,1
20660253,128844,1
20715353,129805,1
20744345,137623,1
20693212,85879,1
20693212,21911,1
20706474,4592,1
20699504,128726,1
20672719,136402,1
20554473,92211,2
20744418,24479,1
20744373,162166,1
20689611,56293,2
20689611,155831,1
20581514,70487,1
20740885,61039,2
20726812,130029,1
20706627,52383,2
20522327,102987,2
20457324,1411,2
20457324,23868,2
20457324,147749,1
20743559,102606,1
20567134,21811,6
20744426,145616,1
20501167,8627,1
20537995,59035,1
20667561,126682,1
20702366,72860,1
20708557,55494,1
20708557,175896,1
20651969,4239,1
20592954,25053,5
20665350,74678,1
20671728,1320,1
20573667,43700,1
20573667,3488,1
20718526,60897,1
20702788,188769,2
20744242,1485,1
20744242,46123,1
20744242,52651,1
20590150,225515,1
20708337,214326,1
20575134,113785,2
20575134,34044,2
20570756,225515,1
20712293,61039,1
20712293,23124,1
20669199,214326,1
20666183,3869,1
20693091,15630,1
20693091,16840,1
20742559,137549,1
20612098,3585,1
20703057,173382,2
20718081,43872,1
20705690,106204,1
20705690,15051,1
20659782,17024,1
20436857,57319,1
20744847,3869,1
20727911,60943,1
20713197,235644,2
20713197,1748,1
20744425,2733,2
20741966,214326,1
20571540,225598,1
20744872,140266,1
20734168,110655,2
20674119,232195,1
20624752,23124,1
20721077,100094,3
20721077,37835,2
20384193,110424,1
20709156,174224,1
20709156,46250,1
20709156,214622,1
20744921,86287,1
20641323,52651,1
20693319,34337,1
20681242,28058,1
20632541,110458,1
20288565,224774,3
20288565,224774,1
20743525,73725,2
20668609,73725,4
20646833,222718,2
20677011,225153,3
20677011,225153,1
20744023,222718,2
20744023,222718,1
20581554,222718,2
20581554,222718,1
20711751,77963,2
20711751,77963,1
20728794,120513,3
20728794,120513,1
20447267,132781,2
20447267,132781,1
20744560,222718,2
20744560,222718,1
20744560,191456,2
20742559,222718,2
20742559,222718,1
20705079,129591,1
20687357,224070,1
20381486,213951,1
20666387,224069,1
20684103,22052,2
20684302,44169,1
20730486,80672,2
20705320,213864,1
20705320,4107,1
20705303,92227,3
20688087,48349,1
20688087,48350,1
20688087,96672,1
20660621,128609,1
20660621,86151,1
20670646,39703,3
20743314,95561,1
20743344,77590,1
20743353,3474,1
20333987,44045,1
20521427,27099,1
20743440,38360,1
20717748,43928,1
20479550,24698,1
20020539,150689,1
20662577,22056,1
20726815,2051,1
20722925,37258,1
20722925,170954,1
20743522,58659,1
20738064,13226,1
20680298,85884,1
20399337,1764,1
20670800,39652,2
20743429,100309,1
20459086,4601,3
20707690,4233,1
20707690,36770,1
20725081,1770,1
20725081,4601,2
20704960,3583,1
20594090,70831,1
20743623,238573,1
20687488,178792,1
20687488,116930,1
20743507,17024,1
20689156,37258,2
20517993,111680,1
20718600,41687,1
20718600,27915,1
20689003,24038,1
20689003,29178,1
20663697,3869,1
20725268,95561,1
20654562,225515,1
20654562,34953,1
20368958,22170,1
20638029,1863,2
20646833,23680,4
20672149,216025,1
20742736,2733,1
20696952,106204,2
20690046,156064,1
20664134,113063,2
20435975,73184,1
20518226,37835,1
20518226,44460,1
20655948,186041,4
20592704,24520,1
20084024,52243,1
20699829,153643,2
20699829,48202,1
20562625,22056,1
20562625,86151,1
20726186,171082,1
20695676,166727,1
20665032,71259,1
20715167,47985,1
20743876,102987,1
20662994,130029,1
20712473,153994,1
20109245,87772,1
20723566,57319,1
20691517,35674,1
20693836,117797,2
20727689,1411,2
20729474,4239,1
20663457,129760,2
20737095,23124,2
20737095,27915,1
20413415,33712,1
20704741,24520,1
20693310,225515,1
20693310,42432,1
20743866,57308,1
20725269,19290,2
20725269,16840,1
20731258,120376,2
20731258,170753,1
20731258,213951,1
20743954,40299,1
20743954,43712,1
20690702,55680,1
20744023,141000,1
20643222,19025,1
20646251,40594,1
20703419,87858,1
20663544,148838,1
20686835,214326,1
20686835,61548,1
20470809,2733,4
20722663,230412,1
20711678,214326,1
20739416,56227,1
20650011,129805,2
20651283,60465,1
20651283,86680,1
20744115,16849,1
20717505,8983,1
20717505,27638,1
20717505,161254,1
20705408,147749,2
20705408,3120,1
20630574,33921,1
20630574,230934,1
20630574,37848,1
20663597,101744,1
20642725,1411,1
20706848,42724,1
20718060,117894,1
20743941,75218,1
20744174,113508,1
20735082,59938,1
20666127,77963,2
20613465,110305,1
20613465,40399,1
20668108,40299,1
20743807,4235,1
20657501,85879,2
20648022,102987,1
20705904,61643,1
20708624,56137,2
20708624,149047,1
20744225,235147,2
20023877,83238,1
20123575,139107,1
20725104,86226,1
20722775,3138,1
20744345,106204,1
20517365,96219,1
20517365,70317,1
20662406,58707,1
20662406,76334,1
20581514,74629,1
20707924,1863,1
20685848,39703,2
20584401,46287,1
20522327,224070,1
20683036,35046,1
20626990,156641,1
20743559,27099,1
20567134,115388,1
20744566,23124,1
20731160,134876,2
20731160,83342,1
20667561,86680,1
20708557,100726,1
20725666,59614,2
20651969,24634,1
20703002,110655,1
20683711,1411,1
20683711,1863,1
20592954,4592,2
20665350,132046,1
20665350,121760,1
20706058,195937,1
20691961,79890,1
20691961,6371,1
20573667,59984,1
20718248,113025,1
20686351,86287,1
20720674,193298,1
20660877,165789,1
20693091,229802,4
20742559,87772,1
20724671,102987,1
20718081,37835,2
20436857,85879,2
20744745,130029,3
20727911,115388,1
20744342,102987,2
20713197,226443,2
20713197,157588,1
20463356,106204,1
20744425,130029,1
20715424,57999,1
20715424,138743,1
20744630,22056,1
20571540,37292,2
20734168,3405,1
20734168,25308,1
20722669,2733,2
20661829,40594,3
20661829,1150,1
20674119,1150,2
20624752,1421,1
20698201,22056,2
20741859,120513,1
20563748,214991,1
20384193,37508,2
20384193,60465,1
20384193,23868,2
20384193,1863,1
20676042,3583,1
20565150,174143,1
20691039,174224,4
20653246,100741,2
20459086,47721,3
20459086,47721,1
20743623,110465,1
20743623,120513,3
20743623,120513,1
20743525,73725,1
20646833,222718,1
20743851,77963,2
20743851,77963,1
20553342,73725,2
20744560,191456,1
20741859,100992,2
20741859,100992,1
20724617,73725,2
